order_date,color,customer_id,sales
151995,2014-10-13,red,ZC-21910,1549.77
152100,2014-05-11,red,VW-21775,1212.96
152233,2014-10-05,red,KH-16510,99.98
152254,2014-06-30,white,BD-11620,310.688
152268,2014-09-02,red,SC-20095,1793.98
152296,2014-08-01,red,IL-15100,19.752
152345,2014-12-29,white,ST-20530,57.266000000000005
152422,2014-10-05,white,BD-11635,91.92
152443,2014-05-21,red,FG-14260,711.68
152562,2014-11-01,red,JO-15145,75.16
152618,2014-03-14,red,RB-19465,583.3580000000001
152849,2014-07-05,red,DW-13195,4.368
152905,2014-02-18,red,AB-10015,12.624
153087,2014-12-27,red,TC-20980,521.92
153150,2014-07-01,white,Dl-13600,19.92
153479,2014-10-04,red,DF-13135,110.098
153619,2014-11-03,white,TC-21535,6.72
153808,2014-04-06,white,FH-14275,436.48800000000006
153850,2014-11-24,red,TH-21100,1537.5439999999999
153913,2014-12-16,white,KB-16585,1015.816
153927,2014-08-12,red,LL-16840,286.65
153969,2014-09-21,red,HF-14995,451.284
153976,2014-10-03,white,BP-11290,258.279
153983,2014-11-29,red,AH-10210,606.32
154095,2014-12-02,red,ON-18715,463.04
154158,2014-12-23,white,CC-12670,619.8480000000001
154165,2014-02-17,red,DL-13315,54.208
154186,2014-12-13,white,RA-19285,2.92
154592,2014-12-07,red,EH-14005,164.88
154599,2014-04-12,red,KN-16450,1840.043
154627,2014-10-29,red,SA-20830,2735.952
154641,2014-08-11,red,KL-16645,375.34
154669,2014-08-08,white,TM-21010,423.28
154781,2014-11-21,red,SC-20680,101.57
154837,2014-08-23,white,RB-19645,49.568000000000005
154893,2014-12-21,red,GM-14440,1897.92
154963,2014-06-22,red,AA-10645,1106.77
155208,2014-04-16,red,SP-20650,39.071999999999996
155264,2014-10-19,white,RP-19270,306.112
155271,2014-05-04,white,AA-10480,27.46
155390,2014-12-06,red,BG-11035,42.208
155593,2014-11-03,red,RP-19390,11.64
155796,2014-11-11,white,TS-21430,545.928
155852,2014-03-03,white,AJ-10945,19.456
155887,2014-05-12,red,KT-16480,700.056
156006,2014-04-30,white,TM-21010,47.79
156160,2014-09-22,red,AS-10090,693.992
156244,2014-08-12,red,DH-13675,457.744
156314,2014-12-24,red,RP-19390,30.36
156342,2014-06-17,white,JF-15415,62.016000000000005
156349,2014-05-26,red,ML-17395,576.234
156433,2014-09-20,red,ES-14020,31.68
156545,2014-02-27,red,JS-16030,19.456
156587,2014-03-07,red,AB-10015,309.592
156594,2014-12-20,white,MC-17845,694.534
156601,2014-09-19,red,FA-14230,7.16
156790,2014-08-08,white,VG-21790,155.45600000000002
156993,2014-06-28,red,RW-19630,6.08
157147,2014-01-13,red,BD-11605,1679.749
157546,2014-07-20,red,RD-19720,112.542
157609,2014-03-16,white,KN-16705,471.92
157623,2014-03-14,red,DK-13225,13.94
157644,2014-12-31,red,AH-10030,53.67
157721,2014-09-02,red,JM-16195,90.61
157784,2014-07-05,red,MC-17845,514.03
157882,2014-10-03,white,AR-10405,265.784
157924,2014-10-11,red,HA-14920,465.48800000000006
158029,2014-05-26,red,HF-14995,225.296
158064,2014-04-21,red,AA-10375,16.52
158225,2014-09-22,red,SE-20110,210.13
158274,2014-11-19,white,RM-19675,682.91
158281,2014-09-02,red,AG-10525,559.71
158337,2014-03-11,white,KA-16525,108.92
158372,2014-11-10,red,RD-19900,807.686
158442,2014-03-17,white,AZ-10750,25.184
158470,2014-04-19,white,AG-10390,129.33
158540,2014-11-24,red,VG-21790,151.72
158771,2014-05-09,white,SB-20290,158.71
159121,2014-07-26,red,JO-15145,111.93
159184,2014-09-14,red,JC-15775,149.56
159310,2014-11-07,red,SC-20725,725.332
159338,2014-06-25,red,NS-18640,447.84
159478,2014-09-30,red,MH-17785,15.24
159520,2014-06-06,red,GT-14635,1158.448
159625,2014-11-23,red,SM-20005,23.471999999999998
159681,2014-12-07,red,PO-18850,105.52
159709,2014-05-10,red,AI-10855,201.73
159800,2014-11-28,red,SG-20470,183.61
159814,2014-06-24,red,LP-17080,4.272
159835,2014-11-17,red,RB-19330,670.378
159849,2014-09-19,white,JK-15640,5.67
160066,2014-11-16,red,AH-10075,5.22
160094,2014-04-30,red,JM-16195,1000.95
160157,2014-12-20,red,MH-17455,190.84799999999998
160262,2014-06-09,white,TS-21205,134.6
160276,2014-04-02,red,AH-10690,177.68
160738,2014-05-05,red,KH-16330,45.248000000000005
160766,2014-09-14,white,DM-13015,4283.792
160773,2014-07-01,red,LW-16825,581.104
161032,2014-11-18,red,MK-17905,392.94
161249,2014-08-09,red,RD-19720,13.809000000000001
161508,2014-07-12,red,PV-18985,554.1659999999999
161634,2014-11-14,red,CC-12220,32.4
162089,2014-03-30,red,MP-17470,714.966
162278,2014-10-26,white,AH-10585,447.88
162362,2014-11-14,red,JL-15505,24.24
162684,2014-08-01,red,AS-10630,5.68
162775,2014-01-13,white,CS-12250,1287.26
162866,2014-12-27,red,Co-12640,62.968
162992,2014-12-19,red,BP-11095,832.138
163013,2014-11-28,red,BF-11080,14.67
163034,2014-11-24,red,DK-12985,646.2
163223,2014-03-21,red,KH-16690,3769.56
163293,2014-09-08,red,KC-16255,116.85
163412,2014-12-20,white,SM-20950,192.18599999999998
163419,2014-11-11,white,TZ-21580,1167.296
163447,2014-12-27,red,TB-21190,767.2139999999999
163468,2014-11-18,red,JK-15730,1109.372
163552,2014-07-11,red,LA-16780,1368.62
163559,2014-09-23,white,ST-20530,139.44
163650,2014-09-23,red,TT-21220,44.34
163748,2014-10-14,red,HG-15025,2003.12
163867,2014-06-03,red,RE-19450,210.176
164182,2014-07-14,red,ST-20530,111.05
164210,2014-11-18,white,PW-19240,181.78799999999998
164224,2014-05-18,white,TT-21070,165.168
164259,2014-12-28,red,SP-20860,99.13600000000001
164315,2014-04-02,red,RD-19585,1220.67
164385,2014-09-26,white,NB-18580,143.952
164469,2014-06-25,white,GK-14620,344.92
164721,2014-11-25,white,LW-16825,371.52
164742,2014-10-13,white,ML-17395,264.92
164749,2014-03-23,red,BG-11740,9.912
164861,2014-12-03,white,MC-17635,25.92
164903,2014-02-20,red,SR-20740,12.96
164910,2014-11-12,white,DM-13345,7.872000000000001
164973,2014-11-04,red,NM-18445,4807.372
165309,2014-11-11,red,KD-16270,1639.496
165379,2014-07-09,red,BM-11650,24.72
165393,2014-12-27,red,NC-18415,4.984
165428,2014-09-01,red,JL-15130,34.751999999999995
165477,2014-12-29,white,RE-19405,48.36
165540,2014-02-21,red,TM-21010,8.85
165568,2014-02-15,red,BF-11020,21.36
165764,2014-11-03,red,SH-20395,1395.6729999999998
165806,2014-04-07,white,VM-21685,259.29
165974,2014-06-29,red,DL-12865,32.76
166051,2014-05-31,red,JK-15625,773.7
166086,2014-05-07,red,CT-11995,1091.35
166191,2014-12-05,white,DK-13150,433.56
166457,2014-05-05,white,PF-19120,40.54
166471,2014-08-09,red,MG-17650,1310.336
166555,2014-07-11,red,JK-15205,164.85
166590,2014-10-29,red,NC-18625,77.86
166716,2014-08-20,white,CR-12730,421.37199999999996
166730,2014-12-30,red,DD-13570,39.128
166744,2014-09-20,red,DN-13690,587.14
166863,2014-06-20,red,SC-20020,1353.5296
166884,2014-03-11,white,CK-12205,18.784000000000002
166891,2014-10-04,red,CC-12220,589.41
166954,2014-04-25,red,BT-11305,2061.01
166961,2014-12-27,red,CD-12790,107.346
166989,2014-11-14,red,RM-19675,80.624
167164,2014-05-13,white,AG-10270,55.5
167199,2014-01-06,red,ME-17320,4374.88
167360,2014-11-24,white,RB-19435,111.79
167486,2014-11-27,red,JO-15145,199.9
167724,2014-04-13,red,BF-11170,7.83
167850,2014-08-09,red,AG-10525,193.93599999999998
167927,2014-01-20,red,XP-21865,708.6160000000001
167997,2014-01-26,red,CA-11965,152.64
168130,2014-09-19,white,BS-11365,887.1030000000001
168158,2014-07-19,red,EM-14140,6.096
168305,2014-11-01,red,PL-18925,65.8
168312,2014-03-01,red,GW-14605,513.861
168368,2014-02-11,white,GA-14725,535.27
168473,2014-12-26,red,TB-21520,191.88
168494,2014-12-12,white,NP-18700,4630.5105
168592,2014-09-08,red,DP-13390,75.64
168823,2014-09-21,red,MA-17560,32.16
168984,2014-11-26,red,NW-18400,1122.968
169019,2014-07-26,red,LF-17185,2656.716
169033,2014-03-30,red,KM-16720,49.65
169061,2014-03-05,white,AB-10150,705.562
169257,2014-06-06,red,SV-20785,63.381
169446,2014-12-19,red,SG-20605,372.12
169460,2014-04-19,white,NF-18595,76.14
169642,2014-07-27,white,BB-10990,276.28
169649,2014-12-09,red,TS-21205,28.836
169684,2014-10-20,red,FH-14365,426.94199999999995
169726,2014-08-09,red,JH-15985,2060.744
169775,2014-08-29,white,RA-19945,709.0425
169803,2014-04-06,red,SC-20260,687.45
169852,2014-10-21,red,SF-20965,36.36
100146,2015-05-14,red,CB-12535,1452.7875
100216,2015-04-13,red,HJ-14875,85.92
100251,2015-05-17,red,DV-13465,87.1
100454,2015-11-20,red,BM-11650,258.018
100545,2015-11-22,red,IM-15070,11.61
100573,2015-09-25,red,AM-10705,17.48
100657,2015-11-02,red,SW-20245,109.764
100685,2015-12-19,white,SM-20950,128.36
100734,2015-09-15,red,AC-10615,150.76
100769,2015-05-16,white,TH-21550,255.968
100818,2015-05-31,white,JM-15265,234.516
100888,2015-04-06,red,MH-17455,47.952
101000,2015-04-09,red,IG-15085,370.14
101007,2015-02-09,white,MS-17980,20.8
101091,2015-12-05,white,SW-20245,74.048
101126,2015-02-10,white,NB-18655,77.24
101154,2015-09-18,red,CM-12190,443.92
101707,2015-08-27,red,PF-19165,150.22
101868,2015-06-09,red,MJ-17740,175.32
101889,2015-12-27,red,DB-13120,1568.862
101910,2015-11-27,red,CD-11920,283.92
101924,2015-09-04,red,KB-16585,9.762
102015,2015-09-12,red,TM-21010,193.26
102036,2015-09-21,red,CS-12130,199.74
102260,2015-09-22,red,SJ-20125,763.508
102281,2015-10-12,red,MP-17470,1668.9879999999998
102316,2015-03-01,white,DH-13075,200.736
102491,2015-08-24,red,KW-16435,3747.93
102582,2015-09-15,red,NW-18400,1918.79
102722,2015-04-18,red,KW-16570,106.5
102778,2015-11-21,red,JH-15820,18.176
102806,2015-05-21,red,HG-14965,24.588
102848,2015-11-07,white,KB-16240,190.72
102855,2015-04-05,white,JF-15415,263.78
102876,2015-09-07,red,LR-17035,806.409
103072,2015-09-27,white,HW-14935,42.32
103093,2015-02-03,red,FO-14305,74.52
103135,2015-07-24,red,SS-20515,525.95
103177,2015-05-30,red,EN-13780,529.14
103205,2015-12-08,white,JJ-15760,119.96
103716,2015-04-30,red,KB-16585,54.45
103723,2015-12-01,red,BT-11305,13.9
103772,2015-06-28,red,MP-17470,260.31
103793,2015-03-26,red,BV-11245,74.352
103835,2015-09-24,red,SC-20440,1173.03
103870,2015-12-27,red,SP-20860,284.44
103933,2015-09-25,red,DR-12880,899.91
103954,2015-08-09,white,HR-14770,687.4
103961,2015-11-05,red,NG-18430,19.824
104038,2015-02-06,red,LO-17170,176.63
104052,2015-03-01,red,TP-21565,95.84
104059,2015-06-13,white,FC-14245,3.424
104115,2015-06-12,red,JH-15910,55.983999999999995
104129,2015-02-27,red,ES-14080,599.9
104241,2015-01-04,red,AG-10495,192.22
104297,2015-05-29,red,CC-12100,85.056
104346,2015-12-11,red,IM-15070,730.038
104486,2015-05-01,red,PO-18850,84.556
104493,2015-10-02,red,EB-13705,57.504
104514,2015-01-02,white,CB-12535,115.4
104626,2015-09-01,red,DR-12940,1388.46
104871,2015-03-30,red,DR-12940,366.744
104941,2015-06-13,red,DH-13075,976.29
104948,2015-11-13,red,KH-16510,723.164
105102,2015-09-15,white,BM-11575,139.216
105158,2015-09-05,red,SP-20860,43.0
105221,2015-11-01,red,VM-21685,38.528
105312,2015-11-06,red,MT-17815,11.481
105347,2015-11-24,red,DP-13000,383.61
105361,2015-03-29,red,CM-12115,17.64
105508,2015-09-24,red,JF-15190,39.98
105571,2015-11-07,red,CP-12340,1361.631
105599,2015-09-07,white,MC-17275,41.373999999999995
105613,2015-10-18,red,KN-16705,100.86
105627,2015-03-08,red,DK-12895,2531.88
105634,2015-11-08,red,HA-14905,11.65
105690,2015-11-21,white,CA-11965,697.8208
105725,2015-02-18,red,GT-14755,96.604
105844,2015-10-25,white,JF-15415,79.36
105970,2015-03-02,red,PA-19060,112.04
106187,2015-06-23,red,RF-19345,268.4
106208,2015-12-10,red,JW-16075,53.088
106215,2015-04-16,red,BN-11470,12.575999999999999
106257,2015-04-13,white,EB-14110,721.488
106320,2015-09-25,red,EB-13870,1044.63
106362,2015-12-11,red,LC-16885,10.332
106565,2015-03-20,red,BW-11110,51.84
106978,2015-09-28,red,ZC-21910,18.128
107020,2015-07-10,red,MV-18190,39.92
107083,2015-11-21,red,BB-11545,39.608000000000004
107468,2015-12-18,red,MK-17905,6.848
107678,2015-04-21,red,JK-16090,893.09
107685,2015-11-30,white,JM-15865,106.88
107741,2015-03-08,red,FC-14335,3.408
107902,2015-08-28,red,SM-20950,470.36
107937,2015-05-03,red,JB-16045,665.88
108119,2015-11-01,red,MS-17530,301.96
108259,2015-11-08,red,NS-18640,81.135
108532,2015-08-29,red,CC-12100,246.5
108588,2015-01-05,red,BG-11695,90.16799999999999
108665,2015-07-06,red,KM-16225,896.38
108672,2015-09-10,red,FA-14230,106.68
109001,2015-03-05,red,KN-16390,479.026
109113,2015-12-19,red,EK-13795,25.488000000000003
109169,2015-04-20,red,OT-18730,180.96
109190,2015-10-23,red,CC-12685,546.7919999999999
109197,2015-12-31,red,JO-15280,487.98400000000004
109337,2015-11-21,white,DL-13330,508.11
109386,2015-11-08,white,RH-19600,750.93
109470,2015-12-31,white,KC-16255,596.48
109512,2015-03-05,white,LF-17185,976.347
109575,2015-09-18,red,KH-16630,2503.82
109603,2015-01-26,red,EM-13825,182.72
109638,2015-12-15,red,JH-15985,1055.142
109708,2015-05-25,white,CY-12745,467.04
109736,2015-10-10,red,DJ-13420,45.36
109862,2015-10-25,red,HK-14890,450.09
109939,2015-05-08,red,AA-10375,5.247999999999999
110016,2015-11-29,red,BT-11395,1126.83
110093,2015-12-03,red,AB-10255,53.232
110247,2015-12-04,red,RH-19555,8.226
110289,2015-10-29,red,NB-18655,244.24
110324,2015-12-01,red,MA-17560,41.62
110345,2015-03-09,white,TG-21310,4.6080000000000005
110457,2015-03-02,red,DK-13090,787.53
110548,2015-05-04,red,AH-10690,946.3439999999999
110632,2015-03-17,white,HR-14830,48.84
110667,2015-04-04,red,NF-18595,210.99200000000002
110744,2015-09-07,red,HA-14920,671.93
110765,2015-10-16,white,MP-17965,824.97
110814,2015-12-05,white,BD-11635,419.726
110863,2015-11-17,red,AA-10645,1971.46
110870,2015-12-12,red,KD-16270,325.7
110877,2015-10-23,red,JE-15715,186.672
110891,2015-11-20,red,PO-19195,344.37199999999996
110947,2015-06-09,red,AG-10765,113.1
111017,2015-07-31,red,SC-20695,52.59
111038,2015-12-01,red,LC-16960,2676.672
111073,2015-12-26,red,MC-18100,51.588
111094,2015-07-09,red,CB-12535,129.52
111164,2015-04-11,red,SE-20110,513.73
111199,2015-11-13,red,JK-15730,115.296
111206,2015-07-18,red,RF-19735,519.96
111234,2015-02-18,red,AB-10600,9.24
111297,2015-08-17,red,SC-20440,52.2
111325,2015-02-27,red,BT-11395,20.451
111339,2015-05-29,red,VP-21760,366.666
111395,2015-11-23,red,VB-21745,386.48800000000006
111458,2015-09-26,red,PF-19165,50.0
111507,2015-02-06,red,VW-21775,5.28
111514,2015-08-31,red,SC-20260,1966.557
111612,2015-11-28,red,EB-14110,74.128
111703,2015-07-02,red,KB-16315,27.504
111780,2015-12-25,white,RA-19285,1230.5
111829,2015-03-19,red,FH-14365,4607.27
111864,2015-06-19,white,PP-18955,5.904
111948,2015-11-11,white,AG-10495,542.178
111990,2015-11-08,red,DB-13660,10.475999999999999
112014,2015-08-13,red,ON-18715,50.8
112053,2015-10-11,white,SH-20395,31.95
112116,2015-03-16,white,JE-15475,171.96
112130,2015-05-03,red,SV-20785,1058.188
112144,2015-06-28,red,CY-12745,627.664
112214,2015-08-05,red,AH-10690,72.65
112305,2015-11-20,red,KB-16405,155.16
112319,2015-08-31,red,AR-10510,58.32
112375,2015-12-21,red,RD-19720,78.192
112452,2015-04-04,white,NC-18340,1273.606
112522,2015-10-10,red,DP-13165,8.016
112557,2015-04-25,red,JL-15850,206.43
112571,2015-09-22,white,DL-12925,204.6
112711,2015-07-12,red,FM-14380,307.168
112767,2015-08-02,red,DK-12985,277.5
112823,2015-12-10,red,RA-19945,25.488000000000003
113040,2015-08-27,red,CC-12100,5.104
113110,2015-03-19,red,BK-11260,105.68799999999999
113131,2015-09-24,white,MB-17305,97.684
113145,2015-11-01,red,VD-21670,2220.06
113152,2015-12-25,red,JK-15625,1293.468
113173,2015-11-15,white,DK-13225,270.356
113215,2015-09-03,red,CP-12085,238.15200000000002
113222,2015-11-09,white,AG-10765,10.74
113404,2015-07-16,white,EM-13810,2048.856
113523,2015-09-04,red,SC-20440,7.656000000000001
113628,2015-11-12,red,AH-10690,792.508
113740,2015-08-24,white,SC-20380,14.91
113901,2015-10-19,red,NH-18610,188.23
113971,2015-05-08,red,CB-12535,8.352
114048,2015-12-14,red,EH-13945,29.22
114069,2015-07-13,white,ND-18370,1952.808
114237,2015-03-13,red,MC-17275,141.96
114300,2015-10-13,red,AF-10885,371.66
114468,2015-08-23,white,TD-20995,59.848
114503,2015-11-13,red,AA-10375,84.96
114811,2015-11-08,white,KD-16495,5850.514
114923,2015-02-08,red,LH-17020,107.98200000000001
115091,2015-10-05,red,JJ-15760,75.04
115168,2015-06-05,red,BB-11545,10.56
115392,2015-10-01,white,RM-19675,334.43
115399,2015-12-19,red,AG-10900,6.912000000000001
115420,2015-04-25,red,LS-16945,21.34
115511,2015-11-21,red,NW-18400,208.00799999999998
115567,2015-09-13,red,ZC-21910,1716.16
115693,2015-12-10,red,FC-14245,56.3
115742,2015-04-18,red,DP-13000,209.55
115798,2015-11-13,red,KL-16645,810.2
115847,2015-09-19,white,TC-21535,61.96
115924,2015-09-14,white,BE-11455,25.9
115938,2015-06-26,red,SA-20830,535.36
115945,2015-06-25,red,AB-10165,413.94199999999995
116092,2015-02-15,white,JM-16195,627.48
116260,2015-07-06,red,BF-10975,11.12
116484,2015-11-20,red,JK-15205,205.37599999999998
116512,2015-04-09,red,MC-18100,17.94
116638,2015-01-28,white,JH-15985,4297.644
116687,2015-05-02,red,NC-18625,167.232
116750,2015-07-05,white,BF-10975,12.158
116841,2015-04-14,red,TP-21130,35.208
116876,2015-02-14,red,TT-21070,652.414
117086,2015-11-08,red,QJ-19255,4404.9
117415,2015-12-27,red,SN-20710,1228.9532
117611,2015-11-08,white,MZ-17335,376.97
117772,2015-09-10,white,MC-17575,353.88
117800,2015-09-21,red,TH-21550,1132.84
117828,2015-12-23,red,BD-11500,194.32
117884,2015-03-22,white,DC-13285,598.352
117898,2015-12-05,red,TB-21250,12.224
117961,2015-11-26,red,GP-14740,191.62
118227,2015-04-24,red,DB-13270,25.99
118423,2015-03-24,red,DP-13390,359.05800000000005
118444,2015-11-05,red,VD-21670,387.13599999999997
118738,2015-10-24,red,AG-10495,373.281
118843,2015-09-13,red,JH-15910,199.86
118871,2015-12-04,white,HM-14860,418.19199999999995
118948,2015-05-28,red,NK-18490,6.63
118955,2015-06-16,red,LS-17230,253.34
119102,2015-05-23,red,KH-16690,51.45
119214,2015-01-23,red,CW-11905,43.66
119291,2015-05-14,red,JO-15550,570.492
119480,2015-01-09,red,CC-12685,364.07
119508,2015-12-04,red,TZ-21580,41.98
119550,2015-12-26,red,RB-19705,275.058
119592,2015-12-14,white,MM-18280,3.76
119627,2015-08-17,red,SC-20725,329.44
119634,2015-08-11,red,BW-11065,46.152
119690,2015-06-25,red,MV-17485,128.928
119697,2015-12-28,white,EM-13960,54.38399999999999
119879,2015-11-21,red,SS-20410,1363.674
119907,2015-12-01,red,LC-17140,55.424
119942,2015-04-05,red,TT-21070,23.904
120103,2015-12-24,red,MS-17365,225.928
120320,2015-03-05,red,MV-18190,31.92
120341,2015-09-26,white,SF-20200,166.998
120362,2015-09-14,red,CA-12265,912.75
120397,2015-07-02,white,RB-19435,32.784
120439,2015-06-14,red,AD-10180,51.071999999999996
120446,2015-11-16,red,JG-15805,18.9
120516,2015-08-13,red,CK-12595,5.64
120551,2015-04-13,red,SS-20590,17.43
120621,2015-03-21,red,JW-16075,1270.379
120677,2015-05-31,red,BD-11320,2567.84
120782,2015-04-28,red,SD-20485,3999.702
120810,2015-07-23,red,TH-21550,197.76
120845,2015-09-25,red,ML-17395,22.549
120880,2015-05-29,red,JL-15850,740.73
120901,2015-12-31,red,BG-11035,162.064
120915,2015-09-28,white,JJ-15445,601.5
121041,2015-11-03,red,CS-12250,6.608
121097,2015-01-03,red,SF-20965,10.368
121132,2015-07-17,red,VB-21745,20.695999999999998
121188,2015-08-28,red,CB-12025,2017.5320000000002
121272,2015-03-29,red,DO-13435,73.28
121391,2015-10-04,red,AA-10315,26.96
121405,2015-03-30,red,FC-14335,204.48
121552,2015-03-22,red,FW-14395,19.56
121608,2015-09-03,red,JB-15400,238.11
121650,2015-12-10,red,KD-16495,1000.43
121699,2015-08-10,red,BD-11320,64.75
121720,2015-06-11,red,JE-15610,3165.744
121776,2015-02-16,red,RD-19585,124.55
121783,2015-11-10,red,PO-19180,2165.12
121797,2015-01-30,red,CC-12145,2147.3360000000002
121965,2015-06-19,red,LH-17155,205.73
122168,2015-08-21,red,HG-14965,53.28
122210,2015-11-30,red,WB-21850,258.495
122259,2015-10-31,red,HP-14815,70.12
122266,2015-04-26,red,SA-20830,194.1395
122287,2015-06-18,red,SN-20560,101.00399999999999
122371,2015-09-26,red,BS-11800,188.63
122406,2015-08-02,white,BE-11455,448.21
122623,2015-09-07,red,CC-12145,47.516000000000005
122756,2015-12-03,red,DK-13225,485.3
122826,2015-06-23,white,RD-19480,201.56799999999998
122973,2015-07-18,white,PJ-19015,146.69799999999998
123092,2015-12-03,red,JG-15115,288.85
123113,2015-11-23,white,AT-10735,2643.06
123141,2015-11-14,red,GZ-14470,1114.192
123155,2015-03-09,red,NS-18640,473.4
123232,2015-12-14,white,DJ-13630,319.968
123330,2015-06-21,red,EP-13915,107.976
123456,2015-07-09,red,KN-16450,48.632
123505,2015-11-22,red,AR-10540,14.94
123568,2015-11-08,red,SC-20095,256.35
123673,2015-10-30,white,CH-12070,299.9
123939,2015-08-24,white,MS-17710,469.398
124044,2015-07-23,white,MS-17830,10.512
124058,2015-11-20,red,LC-16885,644.904
124107,2015-10-09,white,BM-11650,736.4730000000001
124268,2015-07-04,red,AD-10180,15.48
124450,2015-04-27,red,GT-14710,2670.19
124499,2015-10-09,red,FM-14380,659.88
124541,2015-04-06,red,TT-21220,92.052
124653,2015-12-24,red,DB-13120,167.31
124800,2015-09-26,red,RW-19540,1044.075
124891,2015-07-31,white,RH-19495,3419.8720000000003
