pickup_dt,pickup_month,borough,pickups,hday,spd,vsb,temp,dewp,slp,pcp 01,pcp 06,pcp 24,sd
2015-01-02 10:00:00,Jan,Brooklyn,308,N,3.0,10.0,36.0,16.0,1018.0,0.0,0.0,0.0,0.0
2015-01-02 10:00:00,Jan,EWR,0,N,3.0,10.0,36.0,16.0,1018.0,0.0,0.0,0.0,0.0
2015-01-02 10:00:00,Jan,Manhattan,893,N,3.0,10.0,36.0,16.0,1018.0,0.0,0.0,0.0,0.0
2015-01-02 10:00:00,Jan,Queens,165,N,3.0,10.0,36.0,16.0,1018.0,0.0,0.0,0.0,0.0
2015-01-02 10:00:00,Jan,Staten Island,0,N,3.0,10.0,36.0,16.0,1018.0,0.0,0.0,0.0,0.0
2015-01-02 10:00:00,Jan,,1,N,3.0,10.0,36.0,16.0,1018.0,0.0,0.0,0.0,0.0
2015-01-02 11:00:00,Jan,Bronx,21,N,8.0,10.0,36.0,16.0,1019.6,0.0,0.0,0.0,0.0
2015-01-02 11:00:00,Jan,Brooklyn,294,N,8.0,10.0,36.0,16.0,1019.6,0.0,0.0,0.0,0.0
2015-01-02 11:00:00,Jan,EWR,0,N,8.0,10.0,36.0,16.0,1019.6,0.0,0.0,0.0,0.0
2015-01-02 11:00:00,Jan,Manhattan,1002,N,8.0,10.0,36.0,16.0,1019.6,0.0,0.0,0.0,0.0
2015-01-02 11:00:00,Jan,Queens,150,N,8.0,10.0,36.0,16.0,1019.6,0.0,0.0,0.0,0.0
2015-01-02 11:00:00,Jan,Staten Island,0,N,8.0,10.0,36.0,16.0,1019.6,0.0,0.0,0.0,0.0
2015-01-02 11:00:00,Jan,,1,N,8.0,10.0,36.0,16.0,1019.6,0.0,0.0,0.0,0.0
2015-01-02 12:00:00,Jan,Bronx,26,N,5.0,10.0,36.0,16.0,1020.9,0.0,0.0,0.0,0.0
2015-01-02 12:00:00,Jan,Brooklyn,324,N,5.0,10.0,36.0,16.0,1020.9,0.0,0.0,0.0,0.0
2015-01-02 12:00:00,Jan,EWR,0,N,5.0,10.0,36.0,16.0,1020.9,0.0,0.0,0.0,0.0
2015-01-02 12:00:00,Jan,Manhattan,1219,N,5.0,10.0,36.0,16.0,1020.9,0.0,0.0,0.0,0.0
2015-01-02 12:00:00,Jan,Queens,169,N,5.0,10.0,36.0,16.0,1020.9,0.0,0.0,0.0,0.0
2015-01-02 12:00:00,Jan,Staten Island,0,N,5.0,10.0,36.0,16.0,1020.9,0.0,0.0,0.0,0.0
2015-01-02 13:00:00,Jan,Bronx,30,N,7.0,10.0,36.0,16.0,1021.7,0.0,0.0,0.0,0.0
2015-01-02 13:00:00,Jan,Brooklyn,333,N,7.0,10.0,36.0,16.0,1021.7,0.0,0.0,0.0,0.0
2015-01-02 13:00:00,Jan,EWR,0,N,7.0,10.0,36.0,16.0,1021.7,0.0,0.0,0.0,0.0
2015-01-02 13:00:00,Jan,Manhattan,1292,N,7.0,10.0,36.0,16.0,1021.7,0.0,0.0,0.0,0.0
2015-01-02 13:00:00,Jan,Queens,156,N,7.0,10.0,36.0,16.0,1021.7,0.0,0.0,0.0,0.0
2015-01-02 13:00:00,Jan,Staten Island,0,N,7.0,10.0,36.0,16.0,1021.7,0.0,0.0,0.0,0.0
2015-01-02 13:00:00,Jan,,1,N,7.0,10.0,36.0,16.0,1021.7,0.0,0.0,0.0,0.0
2015-01-02 14:00:00,Jan,Bronx,16,N,6.0,10.0,38.0,16.0,1022.4,0.0,0.0,0.0,0.0
2015-01-02 14:00:00,Jan,Brooklyn,317,N,6.0,10.0,38.0,16.0,1022.4,0.0,0.0,0.0,0.0
2015-01-02 14:00:00,Jan,EWR,0,N,6.0,10.0,38.0,16.0,1022.4,0.0,0.0,0.0,0.0
2015-01-02 14:00:00,Jan,Manhattan,1287,N,6.0,10.0,38.0,16.0,1022.4,0.0,0.0,0.0,0.0
2015-01-02 14:00:00,Jan,Queens,176,N,6.0,10.0,38.0,16.0,1022.4,0.0,0.0,0.0,0.0
2015-01-02 14:00:00,Jan,Staten Island,0,N,6.0,10.0,38.0,16.0,1022.4,0.0,0.0,0.0,0.0
2015-01-02 14:00:00,Jan,,1,N,6.0,10.0,38.0,16.0,1022.4,0.0,0.0,0.0,0.0
2015-01-02 15:00:00,Jan,Bronx,19,N,8.0,10.0,39.0,17.0,1023.3,0.0,0.0,0.0,0.0
2015-01-02 15:00:00,Jan,Brooklyn,289,N,8.0,10.0,39.0,17.0,1023.3,0.0,0.0,0.0,0.0
2015-01-02 15:00:00,Jan,EWR,0,N,8.0,10.0,39.0,17.0,1023.3,0.0,0.0,0.0,0.0
2015-01-02 15:00:00,Jan,Manhattan,1317,N,8.0,10.0,39.0,17.0,1023.3,0.0,0.0,0.0,0.0
2015-01-02 15:00:00,Jan,Queens,278,N,8.0,10.0,39.0,17.0,1023.3,0.0,0.0,0.0,0.0
2015-01-02 15:00:00,Jan,Staten Island,1,N,8.0,10.0,39.0,17.0,1023.3,0.0,0.0,0.0,0.0
2015-01-02 16:00:00,Jan,Bronx,24,N,9.5,10.0,41.0,17.0,1023.1,0.0,0.0,0.0,0.0
2015-01-02 16:00:00,Jan,Brooklyn,351,N,9.5,10.0,41.0,17.0,1023.1,0.0,0.0,0.0,0.0
2015-01-02 16:00:00,Jan,EWR,0,N,9.5,10.0,41.0,17.0,1023.1,0.0,0.0,0.0,0.0
2015-01-02 16:00:00,Jan,Manhattan,1565,N,9.5,10.0,41.0,17.0,1023.1,0.0,0.0,0.0,0.0
2015-01-02 16:00:00,Jan,Queens,266,N,9.5,10.0,41.0,17.0,1023.1,0.0,0.0,0.0,0.0
2015-01-02 16:00:00,Jan,Staten Island,1,N,9.5,10.0,41.0,17.0,1023.1,0.0,0.0,0.0,0.0
2015-01-02 16:00:00,Jan,,2,N,9.5,10.0,41.0,17.0,1023.1,0.0,0.0,0.0,0.0
2015-01-02 17:00:00,Jan,Bronx,35,N,11.0,10.0,40.0,17.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 17:00:00,Jan,Brooklyn,326,N,11.0,10.0,40.0,17.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 17:00:00,Jan,EWR,0,N,11.0,10.0,40.0,17.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 17:00:00,Jan,Manhattan,2030,N,11.0,10.0,40.0,17.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 17:00:00,Jan,Queens,224,N,11.0,10.0,40.0,17.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 17:00:00,Jan,Staten Island,0,N,11.0,10.0,40.0,17.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 17:00:00,Jan,,3,N,11.0,10.0,40.0,17.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 18:00:00,Jan,Bronx,29,N,10.0,10.0,41.0,16.0,1022.6,0.0,0.0,0.0,0.0
2015-01-02 18:00:00,Jan,Brooklyn,422,N,10.0,10.0,41.0,16.0,1022.6,0.0,0.0,0.0,0.0
2015-01-02 18:00:00,Jan,EWR,0,N,10.0,10.0,41.0,16.0,1022.6,0.0,0.0,0.0,0.0
2015-01-02 18:00:00,Jan,Manhattan,2081,N,10.0,10.0,41.0,16.0,1022.6,0.0,0.0,0.0,0.0
2015-01-02 18:00:00,Jan,Queens,246,N,10.0,10.0,41.0,16.0,1022.6,0.0,0.0,0.0,0.0
2015-01-02 18:00:00,Jan,Staten Island,6,N,10.0,10.0,41.0,16.0,1022.6,0.0,0.0,0.0,0.0
2015-01-02 18:00:00,Jan,,2,N,10.0,10.0,41.0,16.0,1022.6,0.0,0.0,0.0,0.0
2015-01-02 19:00:00,Jan,Bronx,34,N,9.0,10.0,42.0,16.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 19:00:00,Jan,Brooklyn,490,N,9.0,10.0,42.0,16.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 19:00:00,Jan,EWR,0,N,9.0,10.0,42.0,16.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 19:00:00,Jan,Manhattan,2370,N,9.0,10.0,42.0,16.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 19:00:00,Jan,Queens,292,N,9.0,10.0,42.0,16.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 19:00:00,Jan,Staten Island,0,N,9.0,10.0,42.0,16.0,1022.7,0.0,0.0,0.0,0.0
2015-01-02 20:00:00,Jan,Bronx,36,N,8.5,10.0,42.0,16.0,1023.8,0.0,0.0,0.0,0.0
2015-01-02 20:00:00,Jan,Brooklyn,497,N,8.5,10.0,42.0,16.0,1023.8,0.0,0.0,0.0,0.0
2015-01-02 20:00:00,Jan,EWR,0,N,8.5,10.0,42.0,16.0,1023.8,0.0,0.0,0.0,0.0
2015-01-02 20:00:00,Jan,Manhattan,2048,N,8.5,10.0,42.0,16.0,1023.8,0.0,0.0,0.0,0.0
2015-01-02 20:00:00,Jan,Queens,311,N,8.5,10.0,42.0,16.0,1023.8,0.0,0.0,0.0,0.0
2015-01-02 20:00:00,Jan,Staten Island,3,N,8.5,10.0,42.0,16.0,1023.8,0.0,0.0,0.0,0.0
2015-01-02 20:00:00,Jan,,1,N,8.5,10.0,42.0,16.0,1023.8,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,Jan,Bronx,29,N,8.0,10.0,42.0,15.0,1024.4,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,Jan,Brooklyn,480,N,8.0,10.0,42.0,15.0,1024.4,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,Jan,EWR,0,N,8.0,10.0,42.0,15.0,1024.4,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,Jan,Manhattan,1806,N,8.0,10.0,42.0,15.0,1024.4,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,Jan,Queens,330,N,8.0,10.0,42.0,15.0,1024.4,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,Jan,Staten Island,3,N,8.0,10.0,42.0,15.0,1024.4,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,Jan,,1,N,8.0,10.0,42.0,15.0,1024.4,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,Jan,Bronx,44,N,9.0,10.0,41.0,17.0,1025.1,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,Jan,Brooklyn,484,N,9.0,10.0,41.0,17.0,1025.1,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,Jan,EWR,0,N,9.0,10.0,41.0,17.0,1025.1,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,Jan,Manhattan,1818,N,9.0,10.0,41.0,17.0,1025.1,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,Jan,Queens,329,N,9.0,10.0,41.0,17.0,1025.1,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,Jan,Staten Island,3,N,9.0,10.0,41.0,17.0,1025.1,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,Jan,,3,N,9.0,10.0,41.0,17.0,1025.1,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,Jan,Bronx,53,N,7.0,10.0,40.0,16.0,1026.1,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,Jan,Brooklyn,555,N,7.0,10.0,40.0,16.0,1026.1,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,Jan,EWR,0,N,7.0,10.0,40.0,16.0,1026.1,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,Jan,Manhattan,1918,N,7.0,10.0,40.0,16.0,1026.1,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,Jan,Queens,310,N,7.0,10.0,40.0,16.0,1026.1,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,Jan,Staten Island,1,N,7.0,10.0,40.0,16.0,1026.1,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,Jan,,2,N,7.0,10.0,40.0,16.0,1026.1,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,Jan,Bronx,44,N,10.0,10.0,40.0,17.0,1027.3,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,Jan,Brooklyn,572,N,10.0,10.0,40.0,17.0,1027.3,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,Jan,EWR,0,N,10.0,10.0,40.0,17.0,1027.3,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,Jan,Manhattan,1685,N,10.0,10.0,40.0,17.0,1027.3,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,Jan,Queens,283,N,10.0,10.0,40.0,17.0,1027.3,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,Jan,Staten Island,2,N,10.0,10.0,40.0,17.0,1027.3,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,Jan,,2,N,10.0,10.0,40.0,17.0,1027.3,0.0,0.0,0.0,0.0
2015-01-03 01:00:00,Jan,Bronx,27,N,6.0,10.0,38.0,18.0,1028.2,0.0,0.0,0.0075,0.0
2015-01-03 01:00:00,Jan,Brooklyn,495,N,6.0,10.0,38.0,18.0,1028.2,0.0,0.0,0.0075,0.0
2015-01-03 01:00:00,Jan,EWR,0,N,6.0,10.0,38.0,18.0,1028.2,0.0,0.0,0.0075,0.0
2015-01-03 01:00:00,Jan,Manhattan,1263,N,6.0,10.0,38.0,18.0,1028.2,0.0,0.0,0.0075,0.0
2015-01-03 01:00:00,Jan,Queens,170,N,6.0,10.0,38.0,18.0,1028.2,0.0,0.0,0.0075,0.0
2015-01-03 01:00:00,Jan,Staten Island,0,N,6.0,10.0,38.0,18.0,1028.2,0.0,0.0,0.0075,0.0
2015-01-03 01:00:00,Jan,,2,N,6.0,10.0,38.0,18.0,1028.2,0.0,0.0,0.0075,0.0
2015-01-03 02:00:00,Jan,Bronx,30,N,5.0,10.0,38.0,18.0,1029.1,0.0,0.0,0.0308333333333333,0.0
2015-01-03 02:00:00,Jan,Brooklyn,346,N,5.0,10.0,38.0,18.0,1029.1,0.0,0.0,0.0308333333333333,0.0
2015-01-03 02:00:00,Jan,EWR,0,N,5.0,10.0,38.0,18.0,1029.1,0.0,0.0,0.0308333333333333,0.0
2015-01-03 02:00:00,Jan,Manhattan,969,N,5.0,10.0,38.0,18.0,1029.1,0.0,0.0,0.0308333333333333,0.0
2015-01-03 02:00:00,Jan,Queens,106,N,5.0,10.0,38.0,18.0,1029.1,0.0,0.0,0.0308333333333333,0.0
2015-01-03 02:00:00,Jan,Staten Island,3,N,5.0,10.0,38.0,18.0,1029.1,0.0,0.0,0.0308333333333333,0.0
2015-01-03 02:00:00,Jan,,3,N,5.0,10.0,38.0,18.0,1029.1,0.0,0.0,0.0308333333333333,0.0
2015-01-03 03:00:00,Jan,Bronx,14,N,5.0,10.0,37.0,18.0,1029.9,0.0,0.0,0.0833333333333333,0.0
2015-01-03 03:00:00,Jan,Brooklyn,235,N,5.0,10.0,37.0,18.0,1029.9,0.0,0.0,0.0833333333333333,0.0
2015-01-03 03:00:00,Jan,EWR,0,N,5.0,10.0,37.0,18.0,1029.9,0.0,0.0,0.0833333333333333,0.0
2015-01-03 03:00:00,Jan,Manhattan,763,N,5.0,10.0,37.0,18.0,1029.9,0.0,0.0,0.0833333333333333,0.0
2015-01-03 03:00:00,Jan,Queens,97,N,5.0,10.0,37.0,18.0,1029.9,0.0,0.0,0.0833333333333333,0.0
2015-01-03 03:00:00,Jan,Staten Island,0,N,5.0,10.0,37.0,18.0,1029.9,0.0,0.0,0.0833333333333333,0.0
2015-01-03 03:00:00,Jan,,2,N,5.0,10.0,37.0,18.0,1029.9,0.0,0.0,0.0833333333333333,0.0
2015-01-03 04:00:00,Jan,Bronx,20,N,3.0,10.0,36.0,19.0,1030.6,0.0,0.0,0.143333333333333,0.0
2015-01-03 04:00:00,Jan,Brooklyn,210,N,3.0,10.0,36.0,19.0,1030.6,0.0,0.0,0.143333333333333,0.0
2015-01-03 04:00:00,Jan,EWR,0,N,3.0,10.0,36.0,19.0,1030.6,0.0,0.0,0.143333333333333,0.0
2015-01-03 04:00:00,Jan,Manhattan,622,N,3.0,10.0,36.0,19.0,1030.6,0.0,0.0,0.143333333333333,0.0
2015-01-03 04:00:00,Jan,Queens,77,N,3.0,10.0,36.0,19.0,1030.6,0.0,0.0,0.143333333333333,0.0
2015-01-03 04:00:00,Jan,Staten Island,0,N,3.0,10.0,36.0,19.0,1030.6,0.0,0.0,0.143333333333333,0.0
2015-01-03 05:00:00,Jan,Bronx,14,N,5.0,10.0,35.0,20.0,1031.3,0.0,0.0,0.0,0.0
2015-01-03 05:00:00,Jan,Brooklyn,126,N,5.0,10.0,35.0,20.0,1031.3,0.0,0.0,0.0,0.0
2015-01-03 05:00:00,Jan,EWR,0,N,5.0,10.0,35.0,20.0,1031.3,0.0,0.0,0.0,0.0
2015-01-03 05:00:00,Jan,Manhattan,384,N,5.0,10.0,35.0,20.0,1031.3,0.0,0.0,0.0,0.0
2015-01-03 05:00:00,Jan,Queens,77,N,5.0,10.0,35.0,20.0,1031.3,0.0,0.0,0.0,0.0
2015-01-03 05:00:00,Jan,Staten Island,1,N,5.0,10.0,35.0,20.0,1031.3,0.0,0.0,0.0,0.0
2015-01-03 06:00:00,Jan,Bronx,15,N,7.0,10.0,35.0,18.0,1031.5,0.0,0.0,0.180833333333333,0.0
2015-01-03 06:00:00,Jan,Brooklyn,115,N,7.0,10.0,35.0,18.0,1031.5,0.0,0.0,0.180833333333333,0.0
2015-01-03 06:00:00,Jan,EWR,0,N,7.0,10.0,35.0,18.0,1031.5,0.0,0.0,0.180833333333333,0.0
2015-01-03 06:00:00,Jan,Manhattan,326,N,7.0,10.0,35.0,18.0,1031.5,0.0,0.0,0.180833333333333,0.0
2015-01-03 06:00:00,Jan,Queens,112,N,7.0,10.0,35.0,18.0,1031.5,0.0,0.0,0.180833333333333,0.0
2015-01-03 06:00:00,Jan,Staten Island,0,N,7.0,10.0,35.0,18.0,1031.5,0.0,0.0,0.180833333333333,0.0
2015-01-03 06:00:00,Jan,,2,N,7.0,10.0,35.0,18.0,1031.5,0.0,0.0,0.180833333333333,0.0
2015-01-03 07:00:00,Jan,Bronx,12,N,0.0,10.0,34.0,18.0,1031.8,0.0,0.0,0.255833333333333,0.0
2015-01-03 07:00:00,Jan,Brooklyn,104,N,0.0,10.0,34.0,18.0,1031.8,0.0,0.0,0.255833333333333,0.0
2015-01-03 07:00:00,Jan,EWR,0,N,0.0,10.0,34.0,18.0,1031.8,0.0,0.0,0.255833333333333,0.0
2015-01-03 07:00:00,Jan,Manhattan,310,N,0.0,10.0,34.0,18.0,1031.8,0.0,0.0,0.255833333333333,0.0
2015-01-03 07:00:00,Jan,Queens,125,N,0.0,10.0,34.0,18.0,1031.8,0.0,0.0,0.255833333333333,0.0
2015-01-03 07:00:00,Jan,Staten Island,0,N,0.0,10.0,34.0,18.0,1031.8,0.0,0.0,0.255833333333333,0.0
2015-01-03 08:00:00,Jan,Bronx,14,N,6.0,10.0,35.0,16.0,1032.5,0.0,0.0,0.319166666666667,0.0
2015-01-03 08:00:00,Jan,Brooklyn,128,N,6.0,10.0,35.0,16.0,1032.5,0.0,0.0,0.319166666666667,0.0
2015-01-03 08:00:00,Jan,EWR,0,N,6.0,10.0,35.0,16.0,1032.5,0.0,0.0,0.319166666666667,0.0
2015-01-03 08:00:00,Jan,Manhattan,312,N,6.0,10.0,35.0,16.0,1032.5,0.0,0.0,0.319166666666667,0.0
2015-01-03 08:00:00,Jan,Queens,124,N,6.0,10.0,35.0,16.0,1032.5,0.0,0.0,0.319166666666667,0.0
2015-01-03 08:00:00,Jan,Staten Island,0,N,6.0,10.0,35.0,16.0,1032.5,0.0,0.0,0.319166666666667,0.0
2015-01-03 09:00:00,Jan,Bronx,14,N,7.0,10.0,35.0,17.0,1033.3,0.0,0.0,0.4141666666666671,0.0
2015-01-03 09:00:00,Jan,Brooklyn,198,N,7.0,10.0,35.0,17.0,1033.3,0.0,0.0,0.4141666666666671,0.0
2015-01-03 09:00:00,Jan,EWR,0,N,7.0,10.0,35.0,17.0,1033.3,0.0,0.0,0.4141666666666671,0.0
2015-01-03 09:00:00,Jan,Manhattan,527,N,7.0,10.0,35.0,17.0,1033.3,0.0,0.0,0.4141666666666671,0.0
2015-01-03 09:00:00,Jan,Queens,160,N,7.0,10.0,35.0,17.0,1033.3,0.0,0.0,0.4141666666666671,0.0
2015-01-03 09:00:00,Jan,Staten Island,0,N,7.0,10.0,35.0,17.0,1033.3,0.0,0.0,0.4141666666666671,0.0
2015-01-03 10:00:00,Jan,Bronx,13,N,6.0,10.0,34.0,18.0,1033.9,0.0,0.0,0.4266666666666671,0.0
2015-01-03 10:00:00,Jan,Brooklyn,274,N,6.0,10.0,34.0,18.0,1033.9,0.0,0.0,0.4266666666666671,0.0
2015-01-03 10:00:00,Jan,EWR,0,N,6.0,10.0,34.0,18.0,1033.9,0.0,0.0,0.4266666666666671,0.0
2015-01-03 10:00:00,Jan,Manhattan,717,N,6.0,10.0,34.0,18.0,1033.9,0.0,0.0,0.4266666666666671,0.0
2015-01-03 10:00:00,Jan,Queens,127,N,6.0,10.0,34.0,18.0,1033.9,0.0,0.0,0.4266666666666671,0.0
2015-01-03 10:00:00,Jan,Staten Island,0,N,6.0,10.0,34.0,18.0,1033.9,0.0,0.0,0.4266666666666671,0.0
2015-01-03 10:00:00,Jan,,3,N,6.0,10.0,34.0,18.0,1033.9,0.0,0.0,0.4266666666666671,0.0
2015-01-03 11:00:00,Jan,Bronx,18,N,6.0,10.0,34.0,20.0,1034.6,0.0,0.0,0.47,0.0
2015-01-03 11:00:00,Jan,Brooklyn,363,N,6.0,10.0,34.0,20.0,1034.6,0.0,0.0,0.47,0.0
2015-01-03 11:00:00,Jan,EWR,0,N,6.0,10.0,34.0,20.0,1034.6,0.0,0.0,0.47,0.0
2015-01-03 11:00:00,Jan,Manhattan,1069,N,6.0,10.0,34.0,20.0,1034.6,0.0,0.0,0.47,0.0
2015-01-03 11:00:00,Jan,Queens,199,N,6.0,10.0,34.0,20.0,1034.6,0.0,0.0,0.47,0.0
2015-01-03 11:00:00,Jan,Staten Island,1,N,6.0,10.0,34.0,20.0,1034.6,0.0,0.0,0.47,0.0
2015-01-03 12:00:00,Jan,Bronx,24,N,6.0,10.0,34.0,20.0,1034.9,0.0,0.0,0.49,0.0
2015-01-03 12:00:00,Jan,Brooklyn,437,N,6.0,10.0,34.0,20.0,1034.9,0.0,0.0,0.49,0.0
2015-01-03 12:00:00,Jan,EWR,0,N,6.0,10.0,34.0,20.0,1034.9,0.0,0.0,0.49,0.0
2015-01-03 12:00:00,Jan,Manhattan,1309,N,6.0,10.0,34.0,20.0,1034.9,0.0,0.0,0.49,0.0
2015-01-03 12:00:00,Jan,Queens,183,N,6.0,10.0,34.0,20.0,1034.9,0.0,0.0,0.49,0.0
2015-01-03 12:00:00,Jan,Staten Island,0,N,6.0,10.0,34.0,20.0,1034.9,0.0,0.0,0.49,0.0
2015-01-03 12:00:00,Jan,,1,N,6.0,10.0,34.0,20.0,1034.9,0.0,0.0,0.49,0.0
2015-01-03 13:00:00,Jan,Bronx,27,N,9.0,10.0,34.0,20.0,1035.1,0.0,0.0075,0.535,0.0
2015-01-03 13:00:00,Jan,Brooklyn,425,N,9.0,10.0,34.0,20.0,1035.1,0.0,0.0075,0.535,0.0
2015-01-03 13:00:00,Jan,EWR,0,N,9.0,10.0,34.0,20.0,1035.1,0.0,0.0075,0.535,0.0
2015-01-03 13:00:00,Jan,Manhattan,1865,N,9.0,10.0,34.0,20.0,1035.1,0.0,0.0075,0.535,0.0
2015-01-03 13:00:00,Jan,Queens,230,N,9.0,10.0,34.0,20.0,1035.1,0.0,0.0075,0.535,0.0
2015-01-03 13:00:00,Jan,Staten Island,0,N,9.0,10.0,34.0,20.0,1035.1,0.0,0.0075,0.535,0.0
2015-01-03 13:00:00,Jan,,2,N,9.0,10.0,34.0,20.0,1035.1,0.0,0.0075,0.535,0.0
2015-01-03 14:00:00,Jan,Bronx,36,N,7.0,10.0,35.0,18.0,1035.6,0.0,0.0308333333333333,0.685,0.0
2015-01-03 14:00:00,Jan,Brooklyn,495,N,7.0,10.0,35.0,18.0,1035.6,0.0,0.0308333333333333,0.685,0.0
2015-01-03 14:00:00,Jan,EWR,0,N,7.0,10.0,35.0,18.0,1035.6,0.0,0.0308333333333333,0.685,0.0
2015-01-03 14:00:00,Jan,Manhattan,2182,N,7.0,10.0,35.0,18.0,1035.6,0.0,0.0308333333333333,0.685,0.0
2015-01-03 14:00:00,Jan,Queens,267,N,7.0,10.0,35.0,18.0,1035.6,0.0,0.0308333333333333,0.685,0.0
2015-01-03 14:00:00,Jan,Staten Island,1,N,7.0,10.0,35.0,18.0,1035.6,0.0,0.0308333333333333,0.685,0.0
2015-01-03 15:00:00,Jan,Bronx,37,N,5.5,10.0,36.5,18.5,1035.7,0.0,0.0833333333333333,0.693,0.0
2015-01-03 15:00:00,Jan,Brooklyn,541,N,5.5,10.0,36.5,18.5,1035.7,0.0,0.0833333333333333,0.693,0.0
2015-01-03 15:00:00,Jan,EWR,0,N,5.5,10.0,36.5,18.5,1035.7,0.0,0.0833333333333333,0.693,0.0
2015-01-03 15:00:00,Jan,Manhattan,2303,N,5.5,10.0,36.5,18.5,1035.7,0.0,0.0833333333333333,0.693,0.0
2015-01-03 15:00:00,Jan,Queens,329,N,5.5,10.0,36.5,18.5,1035.7,0.0,0.0833333333333333,0.693,0.0
2015-01-03 15:00:00,Jan,Staten Island,0,N,5.5,10.0,36.5,18.5,1035.7,0.0,0.0833333333333333,0.693,0.0
2015-01-03 15:00:00,Jan,,1,N,5.5,10.0,36.5,18.5,1035.7,0.0,0.0833333333333333,0.693,0.0
2015-01-03 16:00:00,Jan,Bronx,32,N,9.0,10.0,37.0,19.0,1034.3,0.0,0.143333333333333,0.703,0.0
2015-01-03 16:00:00,Jan,Brooklyn,589,N,9.0,10.0,37.0,19.0,1034.3,0.0,0.143333333333333,0.703,0.0
2015-01-03 16:00:00,Jan,EWR,0,N,9.0,10.0,37.0,19.0,1034.3,0.0,0.143333333333333,0.703,0.0
2015-01-03 16:00:00,Jan,Manhattan,2465,N,9.0,10.0,37.0,19.0,1034.3,0.0,0.143333333333333,0.703,0.0
2015-01-03 16:00:00,Jan,Queens,352,N,9.0,10.0,37.0,19.0,1034.3,0.0,0.143333333333333,0.703,0.0
2015-01-03 16:00:00,Jan,Staten Island,1,N,9.0,10.0,37.0,19.0,1034.3,0.0,0.143333333333333,0.703,0.0
2015-01-03 17:00:00,Jan,Bronx,37,N,7.0,5.9,38.0,23.0,1033.6,0.0,0.180833333333333,0.703,0.0
2015-01-03 17:00:00,Jan,Brooklyn,623,N,7.0,5.9,38.0,23.0,1033.6,0.0,0.180833333333333,0.703,0.0
2015-01-03 17:00:00,Jan,EWR,0,N,7.0,5.9,38.0,23.0,1033.6,0.0,0.180833333333333,0.703,0.0
2015-01-03 17:00:00,Jan,Manhattan,3375,N,7.0,5.9,38.0,23.0,1033.6,0.0,0.180833333333333,0.703,0.0
2015-01-03 17:00:00,Jan,Queens,306,N,7.0,5.9,38.0,23.0,1033.6,0.0,0.180833333333333,0.703,0.0
2015-01-03 17:00:00,Jan,Staten Island,2,N,7.0,5.9,38.0,23.0,1033.6,0.0,0.180833333333333,0.703,0.0
2015-01-03 17:00:00,Jan,,1,N,7.0,5.9,38.0,23.0,1033.6,0.0,0.180833333333333,0.703,0.0
2015-01-03 18:00:00,Jan,Bronx,40,N,7.8,2.22,35.6,29.0,1032.7,0.0075,0.01,0.703,0.0
2015-01-03 18:00:00,Jan,Brooklyn,795,N,7.8,2.22,35.6,29.0,1032.7,0.0075,0.01,0.703,0.0
2015-01-03 18:00:00,Jan,EWR,0,N,7.8,2.22,35.6,29.0,1032.7,0.0075,0.01,0.703,0.0
