|id|order_date|ship_mode|customer_id|sales
529|143385|2014-08-31|Standard|SJ-20500|92.52
530|143413|2014-05-24|Standard|RP-19390|116.28
531|143637|2014-03-24|Second|MS-17710|40.48
532|143840|2014-05-22|Standard|EH-14185|180.93
533|143903|2014-07-20|Standard|KM-16375|1340.976
534|143917|2014-07-25|Second|KL-16645|8319.29
535|144029|2014-05-26|Standard|MM-18055|475.788
536|144071|2014-12-08|Standard|DJ-13420|119.32
537|144281|2014-06-10|Second|HK-14890|491.55
538|144407|2014-09-09|Standard|MS-17365|103.6
539|144414|2014-06-17|Standard|GH-14425|3290.5159999999996
540|144624|2014-11-19|Standard|JM-15865|4548.81
541|144666|2014-11-09|Second|JP-15520|1517.5739999999998
542|144974|2014-09-26|Standard|CM-12715|68.53
543|145212|2014-09-13|Standard|DC-12850|5.46
544|145254|2014-07-23|Standard|NC-18535|992.828
545|145317|2014-03-18|Standard|SM-20320|23661.228
546|145387|2014-10-31|Second|AM-10705|2116.506
547|145541|2014-12-14|Standard|TB-21400|6999.96
548|145576|2014-09-14|Second|CA-12775|26.128
549|145800|2014-05-30|Standard|SS-20410|355.455
550|145926|2014-11-17|Standard|MP-17470|479.9
551|146283|2014-09-08|Standard|KT-16465|1166.7160000000001
552|146500|2014-08-30|Standard|AT-10735|121.24
553|146528|2014-07-25|Second|VF-21715|22.0
554|146591|2014-01-19|First|TS-21340|378.594
555|146640|2014-06-30|Standard|HA-14905|334.76800000000003
556|146703|2014-10-20|Second|PO-18865|211.96
557|146731|2014-11-03|Standard|AT-10735|147.344
558|146815|2014-09-08|Standard|PP-18955|176.28400000000002
559|146843|2014-11-30|Standard|PB-19150|150.232
560|146864|2014-12-22|Standard|BT-11530|216.4
561|146885|2014-05-30|Standard|EB-13840|13.62
562|146969|2014-09-29|Standard|AP-10915|968.3
563|146990|2014-11-07|First|BP-11095|36.1
564|146997|2014-01-23|Standard|SG-20605|5.94
565|147235|2014-03-24|Standard|CD-11920|24.9
566|147298|2014-04-26|Standard|AG-10300|248.56799999999998
567|147543|2014-07-06|Standard|BC-11125|478.48
568|147900|2014-09-23|Standard|JK-15640|28.8
569|147914|2014-06-04|Standard|MP-17470|16.224
570|148040|2014-03-22|Standard|BF-11275|388.704
571|148285|2014-10-27|Standard|RD-19810|22.32
572|148369|2014-09-23|Standard|TH-21115|11.12
573|148383|2014-12-27|Standard|RP-19390|946.7639999999999
574|148425|2014-11-30|Standard|RF-19345|6.642
575|148488|2014-12-10|Standard|SM-20005|117.704
576|148586|2014-03-25|Standard|AZ-10750|366.786
577|148614|2014-01-20|Standard|MV-17485|38.66
578|148761|2014-05-17|Standard|PA-19060|91.68
579|148782|2014-11-02|Standard|PO-18850|88.77600000000001
580|148915|2014-11-01|Standard|ND-18370|599.896
581|148950|2014-12-14|Standard|JD-16015|43.016000000000005
582|149020|2014-01-10|Standard|AJ-10780|54.83
583|149055|2014-11-23|Standard|PB-19210|62.808
584|149104|2014-04-05|Second|RD-19900|770.61
585|149244|2014-11-04|Standard|MS-17530|35.34
586|149524|2014-01-14|First|BS-11590|61.96
587|149538|2014-04-04|Standard|KB-16585|364.93
588|149594|2014-09-15|Standard|MF-18250|103.936
589|149643|2014-11-16|Standard|RH-19510|273.96
590|149958|2014-03-15|Standard|AS-10240|370.782
591|150203|2014-12-05|First|JB-15925|250.26
592|150245|2014-12-31|Second|PC-18745|1573.4879999999998
593|150301|2014-07-08|First|MH-18025|63.882
594|150329|2014-10-10|Standard|SD-20485|46.872
595|150490|2014-08-05|Standard|SS-20590|78.12
596|150518|2014-11-19|Standard|MW-18220|503.13
597|150581|2014-04-08|Standard|NM-18445|499.55199999999996
598|150798|2014-12-01|Second|JK-15730|1614.124
599|151001|2014-04-05|First|JG-15805|101.728
600|151078|2014-11-12|Same Day|RF-19840|49.632
601|151162|2014-12-05|Standard|EA-14035|362.466
602|151295|2014-11-12|Standard|JA-15970|641.024
603|151330|2014-10-14|First|TC-21295|1885.27
604|151379|2014-12-16|Standard|SC-20695|114.2
605|151554|2014-11-14|First|CM-11815|20.736
606|151708|2014-08-08|Standard|MB-17305|217.352
607|151792|2014-09-02|Second|CV-12295|239.976
608|151897|2014-06-06|Standard|VT-21700|100.24
609|151946|2014-06-04|Standard|BT-11440|440.048
610|151953|2014-09-20|Standard|DB-13555|2.8160000000000003
611|151967|2014-10-22|Standard|NB-18580|129.92
612|151995|2014-10-13|First|ZC-21910|1549.77
613|152100|2014-05-11|Standard|VW-21775|1212.96
614|152233|2014-10-05|First|KH-16510|99.98
615|152254|2014-06-30|Same Day|BD-11620|310.688
616|152268|2014-09-02|Standard|SC-20095|1793.98
617|152296|2014-08-01|First|IL-15100|19.752
618|152345|2014-12-29|Second|ST-20530|57.266000000000005
619|152422|2014-10-05|Second|BD-11635|91.92
620|152443|2014-05-21|Standard|FG-14260|711.68
621|152562|2014-11-01|Standard|JO-15145|75.16
622|152618|2014-03-14|First|RB-19465|583.3580000000001
623|152849|2014-07-05|Standard|DW-13195|4.368
624|152905|2014-02-18|Standard|AB-10015|12.624
625|153087|2014-12-27|Standard|TC-20980|521.92
626|153150|2014-07-01|Second|Dl-13600|19.92
627|153479|2014-10-04|Standard|DF-13135|110.098
628|153619|2014-11-03|Same Day|TC-21535|6.72
629|153808|2014-04-06|Second|FH-14275|436.48800000000006
630|153850|2014-11-24|Standard|TH-21100|1537.5439999999999
631|153913|2014-12-16|Second|KB-16585|1015.816
632|153927|2014-08-12|First|LL-16840|286.65
633|153969|2014-09-21|Standard|HF-14995|451.284
634|153976|2014-10-03|Second|BP-11290|258.279
635|153983|2014-11-29|Standard|AH-10210|606.32
636|154095|2014-12-02|Standard|ON-18715|463.04
637|154158|2014-12-23|Second|CC-12670|619.8480000000001
638|154165|2014-02-17|Standard|DL-13315|54.208
639|154186|2014-12-13|Second|RA-19285|2.92
640|154592|2014-12-07|First|EH-14005|164.88
641|154599|2014-04-12|Standard|KN-16450|1840.043
642|154627|2014-10-29|First|SA-20830|2735.952
643|154641|2014-08-11|Standard|KL-16645|375.34
644|154669|2014-08-08|Second|TM-21010|423.28
645|154781|2014-11-21|Standard|SC-20680|101.57
646|154837|2014-08-23|Second|RB-19645|49.568000000000005
647|154893|2014-12-21|Standard|GM-14440|1897.92
648|154963|2014-06-22|Standard|AA-10645|1106.77
649|155208|2014-04-16|Standard|SP-20650|39.071999999999996
650|155264|2014-10-19|Second|RP-19270|306.112
651|155271|2014-05-04|Same Day|AA-10480|27.46
652|155390|2014-12-06|Standard|BG-11035|42.208
653|155593|2014-11-03|Standard|RP-19390|11.64
654|155796|2014-11-11|Second|TS-21430|545.928
655|155852|2014-03-03|Second|AJ-10945|19.456
656|155887|2014-05-12|Standard|KT-16480|700.056
657|156006|2014-04-30|Second|TM-21010|47.79
658|156160|2014-09-22|Standard|AS-10090|693.992
659|156244|2014-08-12|Standard|DH-13675|457.744
660|156314|2014-12-24|First|RP-19390|30.36
661|156342|2014-06-17|Second|JF-15415|62.016000000000005
662|156349|2014-05-26|Standard|ML-17395|576.234
663|156433|2014-09-20|Standard|ES-14020|31.68
664|156545|2014-02-27|First|JS-16030|19.456
665|156587|2014-03-07|First|AB-10015|309.592
666|156594|2014-12-20|Second|MC-17845|694.534
667|156601|2014-09-19|Standard|FA-14230|7.16
668|156790|2014-08-08|Second|VG-21790|155.45600000000002
669|156993|2014-06-28|Standard|RW-19630|6.08
670|157147|2014-01-13|Standard|BD-11605|1679.749
671|157546|2014-07-20|First|RD-19720|112.542
672|157609|2014-03-16|Second|KN-16705|471.92
673|157623|2014-03-14|Standard|DK-13225|13.94
674|157644|2014-12-31|First|AH-10030|53.67
675|157721|2014-09-02|First|JM-16195|90.61
676|157784|2014-07-05|First|MC-17845|514.03
677|157882|2014-10-03|Second|AR-10405|265.784
678|157924|2014-10-11|First|HA-14920|465.48800000000006
679|158029|2014-05-26|Standard|HF-14995|225.296
680|158064|2014-04-21|Standard|AA-10375|16.52
681|158225|2014-09-22|Standard|SE-20110|210.13
682|158274|2014-11-19|Second|RM-19675|682.91
683|158281|2014-09-02|Standard|AG-10525|559.71
684|158337|2014-03-11|Second|KA-16525|108.92
685|158372|2014-11-10|Standard|RD-19900|807.686
686|158442|2014-03-17|Same Day|AZ-10750|25.184
687|158470|2014-04-19|Second|AG-10390|129.33
688|158540|2014-11-24|First|VG-21790|151.72
689|158771|2014-05-09|Same Day|SB-20290|158.71
690|159121|2014-07-26|Standard|JO-15145|111.93
691|159184|2014-09-14|Standard|JC-15775|149.56
692|159310|2014-11-07|Standard|SC-20725|725.332
693|159338|2014-06-25|First|NS-18640|447.84
694|159478|2014-09-30|Standard|MH-17785|15.24
695|159520|2014-06-06|Standard|GT-14635|1158.448
696|159625|2014-11-23|Standard|SM-20005|23.471999999999998
697|159681|2014-12-07|Standard|PO-18850|105.52
698|159709|2014-05-10|Standard|AI-10855|201.73
699|159800|2014-11-28|First|SG-20470|183.61
700|159814|2014-06-24|Standard|LP-17080|4.272
701|159835|2014-11-17|Standard|RB-19330|670.378
702|159849|2014-09-19|Same Day|JK-15640|5.67
703|160066|2014-11-16|Standard|AH-10075|5.22
704|160094|2014-04-30|First|JM-16195|1000.95
705|160157|2014-12-20|Standard|MH-17455|190.84799999999998
706|160262|2014-06-09|Second|TS-21205|134.6
707|160276|2014-04-02|Standard|AH-10690|177.68
708|160738|2014-05-05|Standard|KH-16330|45.248000000000005
709|160766|2014-09-14|Same Day|DM-13015|4283.792
710|160773|2014-07-01|Standard|LW-16825|581.104
711|161032|2014-11-18|Standard|MK-17905|392.94
712|161249|2014-08-09|Standard|RD-19720|13.809000000000001
713|161508|2014-07-12|Standard|PV-18985|554.1659999999999
714|161634|2014-11-14|Standard|CC-12220|32.4
715|162089|2014-03-30|First|MP-17470|714.966
716|162278|2014-10-26|Second|AH-10585|447.88
717|162362|2014-11-14|Standard|JL-15505|24.24
718|162684|2014-08-01|Standard|AS-10630|5.68
719|162775|2014-01-13|Second|CS-12250|1287.26
720|162866|2014-12-27|Standard|Co-12640|62.968
721|162992|2014-12-19|First|BP-11095|832.138
722|163013|2014-11-28|Standard|BF-11080|14.67
723|163034|2014-11-24|Standard|DK-12985|646.2
724|163223|2014-03-21|Standard|KH-16690|3769.56
725|163293|2014-09-08|First|KC-16255|116.85
726|163412|2014-12-20|Second|SM-20950|192.18599999999998
727|163419|2014-11-11|Second|TZ-21580|1167.296
728|163447|2014-12-27|Standard|TB-21190|767.2139999999999
729|163468|2014-11-18|First|JK-15730|1109.372
730|163552|2014-07-11|Standard|LA-16780|1368.62
731|163559|2014-09-23|Second|ST-20530|139.44
732|163650|2014-09-23|First|TT-21220|44.34
733|163748|2014-10-14|Standard|HG-15025|2003.12
734|163867|2014-06-03|First|RE-19450|210.176
735|164182|2014-07-14|Standard|ST-20530|111.05
736|164210|2014-11-18|Second|PW-19240|181.78799999999998
737|164224|2014-05-18|Second|TT-21070|165.168
738|164259|2014-12-28|First|SP-20860|99.13600000000001
739|164315|2014-04-02|Standard|RD-19585|1220.67
740|164385|2014-09-26|Second|NB-18580|143.952
741|164469|2014-06-25|Second|GK-14620|344.92
742|164721|2014-11-25|Second|LW-16825|371.52
743|164742|2014-10-13|Second|ML-17395|264.92
744|164749|2014-03-23|First|BG-11740|9.912
745|164861|2014-12-03|Second|MC-17635|25.92
746|164903|2014-02-20|Standard|SR-20740|12.96
747|164910|2014-11-12|Second|DM-13345|7.872000000000001
748|164973|2014-11-04|Standard|NM-18445|4807.372
749|165309|2014-11-11|Standard|KD-16270|1639.496
750|165379|2014-07-09|Standard|BM-11650|24.72
751|165393|2014-12-27|First|NC-18415|4.984
752|165428|2014-09-01|First|JL-15130|34.751999999999995
753|165477|2014-12-29|Second|RE-19405|48.36
754|165540|2014-02-21|Standard|TM-21010|8.85
755|165568|2014-02-15|Standard|BF-11020|21.36
756|165764|2014-11-03|Standard|SH-20395|1395.6729999999998
757|165806|2014-04-07|Same Day|VM-21685|259.29
758|165974|2014-06-29|Standard|DL-12865|32.76
759|166051|2014-05-31|Standard|JK-15625|773.7
760|166086|2014-05-07|Standard|CT-11995|1091.35
761|166191|2014-12-05|Second|DK-13150|433.56
762|166457|2014-05-05|Second|PF-19120|40.54
763|166471|2014-08-09|Standard|MG-17650|1310.336
764|166555|2014-07-11|First|JK-15205|164.85
765|166590|2014-10-29|Standard|NC-18625|77.86
766|166716|2014-08-20|Second|CR-12730|421.37199999999996
767|166730|2014-12-30|First|DD-13570|39.128
768|166744|2014-09-20|Standard|DN-13690|587.14
769|166863|2014-06-20|Standard|SC-20020|1353.5296
770|166884|2014-03-11|Second|CK-12205|18.784000000000002
771|166891|2014-10-04|First|CC-12220|589.41
772|166954|2014-04-25|Standard|BT-11305|2061.01
773|166961|2014-12-27|Standard|CD-12790|107.346
774|166989|2014-11-14|Standard|RM-19675|80.624
775|167164|2014-05-13|Second|AG-10270|55.5
776|167199|2014-01-06|Standard|ME-17320|4374.88
777|167360|2014-11-24|Second|RB-19435|111.79
778|167486|2014-11-27|Standard|JO-15145|199.9
779|167724|2014-04-13|Standard|BF-11170|7.83
780|167850|2014-08-09|Standard|AG-10525|193.93599999999998
781|167927|2014-01-20|Standard|XP-21865|708.6160000000001
782|167997|2014-01-26|First|CA-11965|152.64
783|168130|2014-09-19|Same Day|BS-11365|887.1030000000001
784|168158|2014-07-19|Standard|EM-14140|6.096
785|168305|2014-11-01|Standard|PL-18925|65.8
786|168312|2014-03-01|Standard|GW-14605|513.861
787|168368|2014-02-11|Second|GA-14725|535.27
788|168473|2014-12-26|Standard|TB-21520|191.88
789|168494|2014-12-12|Second|NP-18700|4630.5105
790|168592|2014-09-08|Standard|DP-13390|75.64
791|168823|2014-09-21|First|MA-17560|32.16
792|168984|2014-11-26|Standard|NW-18400|1122.968
793|169019|2014-07-26|Standard|LF-17185|2656.716
794|169033|2014-03-30|Standard|KM-16720|49.65
795|169061|2014-03-05|Second|AB-10150|705.562
796|169257|2014-06-06|Standard|SV-20785|63.381
797|169446|2014-12-19|Standard|SG-20605|372.12
798|169460|2014-04-19|Second|NF-18595|76.14
799|169642|2014-07-27|Second|BB-10990|276.28
800|169649|2014-12-09|Standard|TS-21205|28.836
801|169684|2014-10-20|First|FH-14365|426.94199999999995
802|169726|2014-08-09|Standard|JH-15985|2060.744
803|169775|2014-08-29|Second|RA-19945|709.0425
804|169803|2014-04-06|Standard|SC-20260|687.45
805|169852|2014-10-21|Standard|SF-20965|36.36
806|100146|2015-05-14|Standard|CB-12535|1452.7875
807|100216|2015-04-13|First|HJ-14875|85.92
808|100251|2015-05-17|Standard|DV-13465|87.1
809|100454|2015-11-20|Standard|BM-11650|258.018
810|100545|2015-11-22|Standard|IM-15070|11.61
811|100573|2015-09-25|Standard|AM-10705|17.48
812|100657|2015-11-02|Standard|SW-20245|109.764
813|100685|2015-12-19|Second|SM-20950|128.36
814|100734|2015-09-15|Standard|AC-10615|150.76
815|100769|2015-05-16|Same Day|TH-21550|255.968
816|100818|2015-05-31|Second|JM-15265|234.516
817|100888|2015-04-06|Standard|MH-17455|47.952
818|101000|2015-04-09|Standard|IG-15085|370.14
819|101007|2015-02-09|Second|MS-17980|20.8
820|101091|2015-12-05|Second|SW-20245|74.048
821|101126|2015-02-10|Second|NB-18655|77.24
822|101154|2015-09-18|First|CM-12190|443.92
823|101707|2015-08-27|Standard|PF-19165|150.22
824|101868|2015-06-09|Standard|MJ-17740|175.32
825|101889|2015-12-27|Standard|DB-13120|1568.862
826|101910|2015-11-27|Standard|CD-11920|283.92
827|101924|2015-09-04|Standard|KB-16585|9.762
828|102015|2015-09-12|Standard|TM-21010|193.26
829|102036|2015-09-21|Standard|CS-12130|199.74
830|102260|2015-09-22|Standard|SJ-20125|763.508
831|102281|2015-10-12|First|MP-17470|1668.9879999999998
832|102316|2015-03-01|Second|DH-13075|200.736
833|102491|2015-08-24|Standard|KW-16435|3747.93
834|102582|2015-09-15|Standard|NW-18400|1918.79
835|102722|2015-04-18|First|KW-16570|106.5
836|102778|2015-11-21|First|JH-15820|18.176
837|102806|2015-05-21|Standard|HG-14965|24.588
838|102848|2015-11-07|Second|KB-16240|190.72
839|102855|2015-04-05|Same Day|JF-15415|263.78
840|102876|2015-09-07|Standard|LR-17035|806.409
841|103072|2015-09-27|Second|HW-14935|42.32
842|103093|2015-02-03|Standard|FO-14305|74.52
843|103135|2015-07-24|Standard|SS-20515|525.95
844|103177|2015-05-30|First|EN-13780|529.14
845|103205|2015-12-08|Second|JJ-15760|119.96
846|103716|2015-04-30|Standard|KB-16585|54.45
847|103723|2015-12-01|Standard|BT-11305|13.9
848|103772|2015-06-28|Standard|MP-17470|260.31
849|103793|2015-03-26|Standard|BV-11245|74.352
850|103835|2015-09-24|Standard|SC-20440|1173.03
851|103870|2015-12-27|Standard|SP-20860|284.44
852|103933|2015-09-25|First|DR-12880|899.91
853|103954|2015-08-09|Second|HR-14770|687.4
854|103961|2015-11-05|Standard|NG-18430|19.824
855|104038|2015-02-06|First|LO-17170|176.63
856|104052|2015-03-01|First|TP-21565|95.84
857|104059|2015-06-13|Second|FC-14245|3.424
858|104115|2015-06-12|Standard|JH-15910|55.983999999999995
859|104129|2015-02-27|Standard|ES-14080|599.9
860|104241|2015-01-04|Standard|AG-10495|192.22
861|104297|2015-05-29|First|CC-12100|85.056
862|104346|2015-12-11|Standard|IM-15070|730.038
863|104486|2015-05-01|Standard|PO-18850|84.556
864|104493|2015-10-02|Standard|EB-13705|57.504
865|104514|2015-01-02|Second|CB-12535|115.4
866|104626|2015-09-01|Standard|DR-12940|1388.46
867|104871|2015-03-30|Standard|DR-12940|366.744
868|104941|2015-06-13|Standard|DH-13075|976.29
869|104948|2015-11-13|Standard|KH-16510|723.164
870|105102|2015-09-15|Second|BM-11575|139.216
871|105158|2015-09-05|Standard|SP-20860|43.0
872|105221|2015-11-01|First|VM-21685|38.528
873|105312|2015-11-06|First|MT-17815|11.481
874|105347|2015-11-24|Standard|DP-13000|383.61
875|105361|2015-03-29|Standard|CM-12115|17.64
876|105508|2015-09-24|Standard|JF-15190|39.98
877|105571|2015-11-07|Standard|CP-12340|1361.631
878|105599|2015-09-07|Same Day|MC-17275|41.373999999999995
879|105613|2015-10-18|Standard|KN-16705|100.86
880|105627|2015-03-08|Standard|DK-12895|2531.88
881|105634|2015-11-08|Standard|HA-14905|11.65
882|105690|2015-11-21|Second|CA-11965|697.8208
883|105725|2015-02-18|Standard|GT-14755|96.604
884|105844|2015-10-25|Second|JF-15415|79.36
885|105970|2015-03-02|Standard|PA-19060|112.04
886|106187|2015-06-23|Standard|RF-19345|268.4
887|106208|2015-12-10|Standard|JW-16075|53.088
888|106215|2015-04-16|Standard|BN-11470|12.575999999999999
889|106257|2015-04-13|Second|EB-14110|721.488
890|106320|2015-09-25|Standard|EB-13870|1044.63
891|106362|2015-12-11|Standard|LC-16885|10.332
892|106565|2015-03-20|First|BW-11110|51.84
893|106978|2015-09-28|Standard|ZC-21910|18.128
894|107020|2015-07-10|Standard|MV-18190|39.92
895|107083|2015-11-21|Standard|BB-11545|39.608000000000004
896|107468|2015-12-18|Standard|MK-17905|6.848
897|107678|2015-04-21|Standard|JK-16090|893.09
898|107685|2015-11-30|Second|JM-15865|106.88
899|107741|2015-03-08|First|FC-14335|3.408
900|107902|2015-08-28|Standard|SM-20950|470.36
901|107937|2015-05-03|Standard|JB-16045|665.88
902|108119|2015-11-01|Standard|MS-17530|301.96
903|108259|2015-11-08|Standard|NS-18640|81.135
904|108532|2015-08-29|Standard|CC-12100|246.5
905|108588|2015-01-05|Standard|BG-11695|90.16799999999999
906|108665|2015-07-06|Standard|KM-16225|896.38
907|108672|2015-09-10|Standard|FA-14230|106.68
908|109001|2015-03-05|Standard|KN-16390|479.026
909|109113|2015-12-19|Standard|EK-13795|25.488000000000003
910|109169|2015-04-20|Standard|OT-18730|180.96
911|109190|2015-10-23|Standard|CC-12685|546.7919999999999
912|109197|2015-12-31|Standard|JO-15280|487.98400000000004
913|109337|2015-11-21|Second|DL-13330|508.11
914|109386|2015-11-08|Second|RH-19600|750.93
915|109470|2015-12-31|Second|KC-16255|596.48
916|109512|2015-03-05|Same Day|LF-17185|976.347
917|109575|2015-09-18|Standard|KH-16630|2503.82
918|109603|2015-01-26|Standard|EM-13825|182.72
919|109638|2015-12-15|Standard|JH-15985|1055.142
920|109708|2015-05-25|Second|CY-12745|467.04
921|109736|2015-10-10|First|DJ-13420|45.36
922|109862|2015-10-25|Standard|HK-14890|450.09
923|109939|2015-05-08|Standard|AA-10375|5.247999999999999
924|110016|2015-11-29|Standard|BT-11395|1126.83
925|110093|2015-12-03|Standard|AB-10255|53.232
926|110247|2015-12-04|Standard|RH-19555|8.226
927|110289|2015-10-29|Standard|NB-18655|244.24
928|110324|2015-12-01|Standard|MA-17560|41.62
929|110345|2015-03-09|Second|TG-21310|4.6080000000000005
930|110457|2015-03-02|Standard|DK-13090|787.53
931|110548|2015-05-04|Standard|AH-10690|946.3439999999999
932|110632|2015-03-17|Second|HR-14830|48.84
933|110667|2015-04-04|Standard|NF-18595|210.99200000000002
934|110744|2015-09-07|Standard|HA-14920|671.93
935|110765|2015-10-16|Second|MP-17965|824.97
936|110814|2015-12-05|Second|BD-11635|419.726
937|110863|2015-11-17|Standard|AA-10645|1971.46
938|110870|2015-12-12|First|KD-16270|325.7
939|110877|2015-10-23|First|JE-15715|186.672
940|110891|2015-11-20|Standard|PO-19195|344.37199999999996
941|110947|2015-06-09|Standard|AG-10765|113.1
942|111017|2015-07-31|Standard|SC-20695|52.59
